product_id,product_name,subcategory,month_minus_3,month_minus_2,month_minus_1,prediction,allocation_ratio,historical_avg,actual,mape
JMFDGH00D,烏魚切塊(少刺)130/160-5K,烏魚切塊,110.0,176.2,227.5,150.386966922692,0.221969540348701,5.802884615384615,0.0,999.0
JMFDGH00C,烏魚切塊(少刺)100/130-5K,烏魚切塊,149.0,65.0,60.0,131.6644665389604,0.1943353318172421,5.539233333333334,0.0,999.0
A2B000002,毛豆仁(1K*15包),毛豆仁,460.0,639.0,734.0,601.8209984540536,1.0,10.609477124183007,0.0,999.0
RGGD1W000,醬燒熟烤棒腿130g(25支x4包)-點鑫,醬燒熟烤棒腿,150.0,150.0,125.0,150.0,1.0,98.10606060606061,0.0,999.0
EZCWXUM00,裹粉海苔柳葉魚(1K*5包)-德豐食品,海苔柳葉魚,10.0,10.0,130.0,160.99936008658966,1.0,5.244801512287335,0.0,999.0
NNCCGH001,三色混合蔬菜(1K*15包)-嘉鹿,三色混合蔬菜,339.0,418.0,340.0,320.1069407551334,1.0,12.22271714922049,0.0,999.0
C1MQ45000,紅斑魚片4/5 6K/箱,紅斑魚片,270.0,228.0,234.0,191.61698981963937,0.9555555555555556,6.66975138121547,6.0,30.936164969939895
C1MQ56000,紅斑魚片5/6 6K/箱,紅斑魚片,48.0,0.0,0.0,0.0,0.044444444444444446,7.44,0.0,0.0
QGAMQQR0B,蒲燒鰻魚片80/100-片數,蒲燒鰻魚片,387.0,615.0,305.0,371.14513399424726,0.7747657510733288,21.5,0.0,999.0
QGAMQQR0A,蒲燒鰻魚片60/80-片數,蒲燒鰻魚片,30.0,1.0,200.0,47.36714141031554,0.09887894392151324,59.333333333333336,0.0,999.0
QGAMQQG05,蒲燒鰻魚片[60P]170g±10%-片數,蒲燒鰻魚片,21.0,0.0,12.0,32.39830451441495,0.06763148545280992,11.15,0.0,999.0
QGAMQQG07,蒲燒鰻魚片[45P]220g±10%-片數,蒲燒鰻魚片,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
QGAMQER06,蒲燒鰻魚片[50P]200g±10%-公斤,蒲燒鰻魚片,40.0,30.0,0.0,14.353679215247132,0.029963316339852494,9.678571428571429,0.0,999.0
QGAMQER05,蒲燒鰻魚片[60P]170g±10%-公斤,蒲燒鰻魚片,13.28,0.0,15.28,8.241062395154032,0.017203224052838167,7.8707142857142856,0.0,999.0
QGAMQQG06,蒲燒鰻魚片[50P]200g±10%-片數,蒲燒鰻魚片,3.0,12.0,0.0,4.921261445227588,0.010273137030806569,9.456,0.0,999.0
QGAMQQR0D,蒲燒鰻魚片40/60-片數,蒲燒鰻魚片,1.0,1.0,1.0,0.6151576806534484,0.0012841421288508211,3.25,0.0,999.0
MNFFBWGM0,雨傘旗清肉-15K(團膳用),雨傘旗清肉,330.0,255.0,255.0,272.24975333830986,1.0,30.759493670886076,0.0,999.0
RAXMNF012,金目鱸魚三去(280/320)戎-A,金目鱸魚,350.0,105.0,105.0,123.23252160251374,0.49096622152395913,36.25714285714286,0.0,999.0
RAXMNF011,金目鱸魚三去(240/280)戎-A,金目鱸魚,0.0,200.0,240.0,88.44574121871844,0.3523734709909101,39.275862068965516,0.0,999.0
RAXMC2F26,金目鱸魚(蝴蝶切)真空(500/600)戎-A,金目鱸魚,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0
RAXMC2F25,金目鱸魚(蝴蝶切)[真空](450/500)戎-A,金目鱸魚,0.0,20.0,30.0,14.083716754572999,0.0561104253170239,63.833333333333336,0.0,999.0
RAXMNF044,金目鱸魚三去(200/240)戎-A,金目鱸魚,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0
RAXMNFJ5G,金目鱸魚(三去){團膳用}(200/240)戎-5K,金目鱸魚,5.0,20.0,35.0,8.4502300527438,0.03366625519021434,5.0,0.0,999.0
RAXMC2FWG,金目鱸魚(蝴蝶切){腹開}[團膳用](200/240)戎-5K,金目鱸魚,22.2,0.0,0.0,0.0,0.03209516328133767,5.2,0.0,0.0
RAXMNF043,金目鱸魚三去(170/200)戎-A,金目鱸魚,22.0,4.0,0.0,3.6617663561889797,0.014588710582426214,13.5,0.0,999.0
RAXMC2FWF,金目鱸魚(蝴蝶切){腹開}[團膳用](170/200)戎-5K,金目鱸魚,15.0,0.0,0.0,0.0,0.011222085063404781,5.0,0.0,0.0
RAXMC2FWH,金目鱸魚(蝴蝶切){腹開}[團膳用](240/280)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.0,4.533333333333333,0.0,0.0
RAXMNFJ5F,金目鱸魚(三去){團膳用}(170/200)戎-5K,金目鱸魚,0.0,0.0,10.0,1.4083716754573001,0.0056110425317023906,5.0,0.0,999.0
RAXMC2FWE,金目鱸魚(蝴蝶切){腹開}[團膳用](140/170)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
RAXMC2FWK,金目鱸魚(蝴蝶切){腹開}[團膳用](360/400)戎-5K,金目鱸魚,5.0,0.0,0.0,0.0,0.0028055212658511953,7.5,0.0,0.0
RAXMC2F27,金目鱸魚(蝴蝶切){真空}(400/450)戎A,金目鱸魚,1.0,0.0,0.0,0.0,0.000561104253170239,1.25,0.0,0.0
XMFDGH00C,鱸魚切塊(少刺)100/130-5K,鱸魚切塊,0.0,0.0,0.0,0.0,0.0,6.1302352941176474,0.0,0.0
XMFDWGM03,鱸魚切塊(團膳用)100/130-5K,鱸魚切塊,200.0,48.36,0.0,93.74136796262441,0.45475760181074876,5.754654377880184,0.0,999.0
XMFDWGM04,鱸魚切塊(團膳用)130/160-5K,鱸魚切塊,0.0,135.0,0.0,48.19444895832896,0.23380064218412788,6.33607305936073,0.0,999.0
XMFDWGM05,鱸魚切塊(團膳用)160/200-5K,鱸魚切塊,35.0,10.0,55.0,39.785286194492954,0.19300615865106244,5.133333333333333,0.0,999.0
XMFDGH00D,鱸魚切塊(少刺)130/160-5K,鱸魚切塊,0.0,20.0,115.0,24.413698346620677,0.11843559735406103,6.071264367816092,0.0,999.0
XMFDWGM06,鱸魚切塊(團膳用)200/240-5K,鱸魚切塊,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
EMV150801,鮭魚下巴50/80(500g*20包),鮭魚下巴,366.0,252.0,622.0,439.78421874574843,0.8544303797468354,4.382903981264637,2.0,218.89210937287422
EMV140601,鮭魚下巴40/60(500g*20包),鮭魚下巴,70.0,48.0,83.0,74.92620023075715,0.14556962025316456,3.3205128205128207,0.0,999.0
FM5J1D005,鯖魚整尾(背開)[15P]-6k,鯖魚整尾,174.0,96.0,186.0,107.11584856155132,0.46226415094339623,8.011363636363637,0.0,999.0
FM5J1D002,鯖魚整尾(背開)[17P]-6k,鯖魚整尾,72.0,72.0,102.0,75.4183015382351,0.32547169811320753,9.289156626506024,0.0,999.0
FM5J1D006,鯖魚整尾(背開)[16P]-6k,鯖魚整尾,66.0,48.0,0.0,49.18584882928377,0.21226415094339623,17.38235294117647,0.0,999.0
V1ERX0000,杏鮑菇角料(3K/包)-A,杏鮑菇角料,375.0,528.0,426.0,456.51942617445883,1.0,9.068027210884354,0.0,999.0
